prot_1 prot_2 force
ParacaTOPz_X_B CpsiE1TOPz_X_B 21 
ParacaTOPz_X_B ChlpsiTOPz_X_B 21 
ParacaTOPz_X_B ChltepTOPz_T_B 21 
ParacaTOPz_X_B ChlthaTOPz_M_B 21 
ParacaTOPz_X_B ChltheTOPz_X_B 21 
ParacaTOPz_X_B ChltraTOPz_X_B 21 
ParacaTOPz_X_B CloaciTOPz_X_B 21 
ParacaTOPz_X_B ClogenTOPz_X_B 21 
ParacaTOPz_X_B DehlykTOPz_M_B 21 
ParacaTOPz_X_B DeimarTOPa_M_B 21 
ParacaTOPz_X_B DaceE1TOPz_X_B 21 
ParacaTOPz_X_B DesaesTOPz_M_B 21 
ParacaTOPz_X_B DesafrTOPz_X_B 21 
ParacaTOPz_X_B DalkE1TOPz_M_B 21 
ParacaTOPz_X_B DesalkTOPz_M_B 21 
ParacaTOPz_X_B DesautTOPa_M_B 21 
ParacaTOPz_X_B DesbaaTOPz_X_B 21 
ParacaTOPz_X_B DesbacTOPa_M_B 21 
ParacaTOPz_X_B DesdesTOPa_M_B 21 
ParacaTOPz_X_B DesmagTOPz_X_B 21 
ParacaTOPz_X_B DesoleTOPz_M_B 21 
ParacaTOPz_X_B DesretTOPz_M_B 21 
ParacaTOPz_X_B DessalTOPb_M_B 21 
ParacaTOPz_X_B DesvulTOPb_M_B 21 
ParacaTOPz_X_B EhrcanTOPz_X_B 21 
ParacaTOPz_X_B EhrchaTOPz_X_B 21 
ParacaTOPz_X_B EhrrumTOPz_X_B 21 
ParacaTOPz_X_B EluminTOPz_M_B 21 
ParacaTOPz_X_B EryrhuTOPz_M_B 21 
ParacaTOPz_X_B FernodTOPz_T_B 21 
ParacaTOPz_X_B Fracf.TOPz_X_B 21 
ParacaTOPz_X_B FraphiTOPz_M_B 21 
ParacaTOPz_X_B Fra.E1TOPz_X_B 21 
ParacaTOPz_X_B FratulTOPz_X_B 21 
ParacaTOPz_X_B FusnucTOPz_X_B 21 
ParacaTOPz_X_B GalcapTOPa_M_B 21 
ParacaTOPz_X_B GemaurTOPz_M_B 21 
ParacaTOPz_X_B GlovioTOPa_M_B 21 
ParacaTOPz_X_B GramalTOPz_X_B 21 
ParacaTOPz_X_B HalochTOPb_M_B 21 
ParacaTOPz_X_B HelaciTOPz_M_B 21 
ParacaTOPz_X_B HelbizTOPa_X_B 21 
ParacaTOPz_X_B HelcanTOPz_M_B 21 
ParacaTOPz_X_B HelfelTOPz_X_B 21 
ParacaTOPz_X_B HelhepTOPz_M_B 21 
ParacaTOPz_X_B HelmusTOPz_M_B 21 
ParacaTOPz_X_B HelpylTOPb_X_B 21 
ParacaTOPz_X_B HipmarTOPz_T_B 21 
ParacaTOPz_X_B HydtheTOPz_T_B 21 
ParacaTOPz_X_B IlypolTOPz_M_B 21 
ParacaTOPz_X_B IsopalTOPz_T_B 21 
ParacaTOPz_X_B KorverTOPz_X_B 21 
ParacaTOPz_X_B KosoleTOPz_M_B 21 
ParacaTOPz_X_B LawintTOPz_M_B 21 
ParacaTOPz_X_B LepbucTOPa_M_B 21 
ParacaTOPz_X_B MarhydTOPz_T_B 21 
ParacaTOPz_X_B MarpieTOPz_X_B 21 
ParacaTOPz_X_B MeirubTOPz_T_B 21 
ParacaTOPz_X_B MeisilTOPz_T_B 21 
ParacaTOPz_X_B MidmitTOPz_X_B 21 
ParacaTOPz_X_B NauproTOPz_M_B 21 
ParacaTOPz_X_B NeorisTOPz_M_B 21 
ParacaTOPz_X_B NeosenTOPz_X_B 21 
ParacaTOPz_X_B NitsalTOPz_M_B 21 
ParacaTOPz_X_B Nit.E1TOPz_T_B 21 
ParacaTOPz_X_B OceproTOPz_T_B 21 
ParacaTOPz_X_B OniyelTOPz_M_B 21 
ParacaTOPz_X_B OritsuTOPz_X_B 21 
ParberTOPz_M_B AcepasTOPz_X_B 21 
ParberTOPz_M_B AcicryTOPz_M_B 21 
ParberTOPz_M_B AcimulTOPz_X_B 21 
ParberTOPz_M_B AstexcTOPz_M_B 21 
ParberTOPz_M_B AzocauTOPz_X_B 21 
ParberTOPz_M_B AzolipTOPa_M_B 21 
ParberTOPz_M_B AzoE1.TOPa_M_B 21 
ParberTOPz_M_B BarbacTOPz_M_B 21 
ParberTOPz_M_B BarclaTOPz_X_B 21 
ParberTOPz_M_B BargraTOPz_M_B 21 
ParberTOPz_M_B BeiindTOPz_M_B 21 
ParberTOPz_M_B BradiaTOPz_X_B 21 
ParberTOPz_M_B BrajapTOPz_X_B 21 
ParberTOPz_M_B Brasp.TOPz_X_B 21 
ParberTOPz_M_B BresubTOPz_M_B 21 
ParberTOPz_M_B CaucreTOPz_M_B 21 
ParberTOPz_M_B CausegTOPz_M_B 21 
ParberTOPz_M_B Causp.TOPz_M_B 21 
ParberTOPz_M_B DinshiTOPz_M_B 21 
ParberTOPz_M_B ErylitTOPz_X_B 21 
ParberTOPz_M_B GludiaTOPa_M_B 21 
ParberTOPz_M_B GludiaTOPb_M_B 21 
ParberTOPz_M_B GluoxyTOPz_M_B 21 
ParberTOPz_M_B GluxylTOPz_X_B 21 
ParberTOPz_M_B GrabetTOPz_X_B 21 
ParberTOPz_M_B HirbalTOPz_M_B 21 
ParberTOPz_M_B HypdenTOPz_X_B 21 
ParberTOPz_M_B HypnepTOPz_M_B 21 
ParberTOPz_M_B Hypsp.TOPz_X_B 21 
ParberTOPz_M_B Jan.E1TOPz_M_B 21 
ParberTOPz_M_B KetvulTOPz_X_B 21 
ParberTOPz_M_B LibasiTOPz_X_B 21 
ParberTOPz_M_B LibsolTOPz_X_B 21 
ParberTOPz_M_B MagmagTOPz_M_B 21 
ParberTOPz_M_B MarmarTOPz_M_B 21 
ParberTOPz_M_B MetextTOPc_X_B 21 
ParberTOPz_M_B MetnodTOPa_M_B 21 
ParberTOPz_M_B MetpopTOPz_M_B 21 
ParberTOPz_M_B MetradTOPz_M_B 21 
ParberTOPz_M_B MetsilTOPz_M_B 21 
ParberTOPz_M_B Metsp.TOPb_M_B 21 
ParberTOPz_M_B MaerE1TOPz_X_B 21 
ParberTOPz_M_B NithamTOPz_M_B 21 
ParberTOPz_M_B NitwinTOPz_M_B 21 
ParberTOPz_M_B NovaroTOPz_X_B 21 
ParberTOPz_M_B Novsp.TOPz_X_B 21 
ParberTOPz_M_B OlicarTOPz_X_B 21 
PardenTOPz_M_B AcepasTOPz_X_B 21 
PardenTOPz_M_B AcicryTOPz_M_B 21 
PardenTOPz_M_B AcimulTOPz_X_B 21 
PardenTOPz_M_B AstexcTOPz_M_B 21 
PardenTOPz_M_B AzocauTOPz_X_B 21 
PardenTOPz_M_B AzolipTOPa_M_B 21 
PardenTOPz_M_B AzoE1.TOPa_M_B 21 
PardenTOPz_M_B BarbacTOPz_M_B 21 
PardenTOPz_M_B BarclaTOPz_X_B 21 
PardenTOPz_M_B BargraTOPz_M_B 21 
PardenTOPz_M_B BeiindTOPz_M_B 21 
PardenTOPz_M_B BradiaTOPz_X_B 21 
PardenTOPz_M_B BrajapTOPz_X_B 21 
PardenTOPz_M_B Brasp.TOPz_X_B 21 
PardenTOPz_M_B BresubTOPz_M_B 21 
PardenTOPz_M_B CaucreTOPz_M_B 21 
PardenTOPz_M_B CausegTOPz_M_B 21 
PardenTOPz_M_B Causp.TOPz_M_B 21 
PardenTOPz_M_B DinshiTOPz_M_B 21 
PardenTOPz_M_B ErylitTOPz_X_B 21 
PardenTOPz_M_B GludiaTOPa_M_B 21 
PardenTOPz_M_B GludiaTOPb_M_B 21 
PardenTOPz_M_B GluoxyTOPz_M_B 21 
PardenTOPz_M_B GluxylTOPz_X_B 21 
PardenTOPz_M_B GrabetTOPz_X_B 21 
PardenTOPz_M_B HirbalTOPz_M_B 21 
PardenTOPz_M_B HypdenTOPz_X_B 21 
PardenTOPz_M_B HypnepTOPz_M_B 21 
PardenTOPz_M_B Hypsp.TOPz_X_B 21 
PardenTOPz_M_B Jan.E1TOPz_M_B 21 
PardenTOPz_M_B KetvulTOPz_X_B 21 
PardenTOPz_M_B LibasiTOPz_X_B 21 
PardenTOPz_M_B LibsolTOPz_X_B 21 
PardenTOPz_M_B MagmagTOPz_M_B 21 
PardenTOPz_M_B MarmarTOPz_M_B 21 
PardenTOPz_M_B MetextTOPc_X_B 21 
PardenTOPz_M_B MetnodTOPa_M_B 21 
PardenTOPz_M_B MetpopTOPz_M_B 21 
PardenTOPz_M_B MetradTOPz_M_B 21 
PardenTOPz_M_B MetsilTOPz_M_B 21 
PardenTOPz_M_B Metsp.TOPb_M_B 21 
PardenTOPz_M_B MaerE1TOPz_X_B 21 
PardenTOPz_M_B NithamTOPz_M_B 21 
PardenTOPz_M_B NitwinTOPz_M_B 21 
PardenTOPz_M_B NovaroTOPz_X_B 21 
PardenTOPz_M_B Novsp.TOPz_X_B 21 
PardenTOPz_M_B OlicarTOPz_X_B 21 
PardenTOPz_M_B ParberTOPz_M_B 21 
PardisTOPa_M_B AcamarTOPa_M_B 21 
PardisTOPa_M_B AlishaTOPa_M_B 21 
PardisTOPa_M_B AnavarTOPb_X_B 21 
PardisTOPa_M_B ArcbutTOPz_X_B 21 
PardisTOPa_M_B ArcnitTOPz_M_B 21 
PardisTOPa_M_B Arcsp.TOPz_X_B 21 
PardisTOPa_M_B ArtplaTOPz_X_B 21 
PardisTOPa_M_B AtethaTOPz_X_B 21 
PardisTOPa_M_B AzopseTOPz_X_B 21 
PardisTOPa_M_B BacfraTOPa_X_B 21 
PardisTOPa_M_B BachelTOPc_M_B 21 
PardisTOPa_M_B BacsalTOPd_M_B 21 
PardisTOPa_M_B BactheTOPb_M_B 21 
PardisTOPa_M_B BacvulTOPd_M_B 21 
PardisTOPa_M_B BacxylTOPd_M_B 21 
PardisTOPa_M_B BdebacTOPz_X_B 21 
PardisTOPa_M_B CapcanTOPz_M_B 21 
PardisTOPa_M_B CapochTOPz_M_B 21 
PardisTOPa_M_B CelalgTOPb_M_B 21 
PardisTOPa_M_B CellytTOPa_X_B 21 
PardisTOPa_M_B ChipinTOPa_M_B 21 
PardisTOPa_M_B CroatlTOPz_X_B 21 
PardisTOPa_M_B Cyasp.TOPa_X_B 21 
PardisTOPa_M_B CycmarTOPa_X_B 21 
PardisTOPa_M_B CythutTOPb_M_B 21 
PardisTOPa_M_B DicnodTOPz_M_B 21 
PardisTOPa_M_B DyaferTOPb_M_B 21 
PardisTOPa_M_B FlabacTOPz_X_B 21 
PardisTOPa_M_B FlabraTOPz_X_B 21 
PardisTOPa_M_B FlacolTOPz_X_B 21 
PardisTOPa_M_B FlajohTOPb_M_B 21 
PardisTOPa_M_B FlapsyTOPz_P_B 21 
PardisTOPa_M_B FlutafTOPa_X_B 21 
PardisTOPa_M_B GraforTOPz_M_B 21 
PardisTOPa_M_B HalhydTOPz_X_B 21 
PardisTOPa_M_B HalneaTOPb_X_B 21 
PardisTOPa_M_B Krosp.TOPz_X_B 21 
PardisTOPa_M_B Lacsp.TOPb_X_B 21 
PardisTOPa_M_B LeabysTOPa_M_B 21 
PardisTOPa_M_B Marsp.TOPz_X_B 21 
PardisTOPa_M_B MartraTOPz_M_B 21 
PardisTOPa_M_B MicaerTOPz_M_B 21 
PardisTOPa_M_B MurrueTOPz_X_B 21 
PardisTOPa_M_B NiakorTOPb_M_B 21 
PardisTOPa_M_B NosazoTOPz_X_B 21 
PardisTOPa_M_B NospunTOPb_X_B 21 
PardisTOPa_M_B Nossp.TOPb_M_B 21 
PardisTOPa_M_B OdosplTOPa_X_B 21 
PardisTOPa_M_B OwehonTOPa_X_B 21 
PardisTOPa_M_B PalproTOPb_M_B 21 
PardisTOPb_M_B BacfraTOPb_X_B 21 
PardisTOPb_M_B BachelTOPa_M_B 21 
PardisTOPb_M_B BacsalTOPa_M_B 21 
PardisTOPb_M_B BactheTOPe_M_B 21 
PardisTOPb_M_B BacvulTOPa_M_B 21 
PardisTOPb_M_B BacxylTOPb_M_B 21 
PardisTOPb_M_B CelalgTOPa_M_B 21 
PardisTOPb_M_B CellytTOPb_X_B 21 
PardisTOPb_M_B ChipinTOPb_M_B 21 
PardisTOPb_M_B CycmarTOPb_X_B 21 
PardisTOPb_M_B CythutTOPa_M_B 21 
PardisTOPb_M_B DyaferTOPa_M_B 21 
PardisTOPb_M_B FlajohTOPa_M_B 21 
PardisTOPb_M_B FlutafTOPb_X_B 21 
PardisTOPb_M_B Lacsp.TOPa_X_B 21 
PardisTOPb_M_B NiakorTOPa_M_B 21 
PardisTOPb_M_B OdosplTOPb_X_B 21 
PardisTOPb_M_B OwehonTOPb_X_B 21 
PardisTOPb_M_B PalproTOPa_M_B 21 
ParlavTOPa_M_B AcepasTOPz_X_B 21 
ParlavTOPa_M_B AcicryTOPz_M_B 21 
ParlavTOPa_M_B AcimulTOPz_X_B 21 
ParlavTOPa_M_B AstexcTOPz_M_B 21 
ParlavTOPa_M_B AzocauTOPz_X_B 21 
ParlavTOPa_M_B AzolipTOPa_M_B 21 
ParlavTOPa_M_B AzoE1.TOPa_M_B 21 
ParlavTOPa_M_B BarbacTOPz_M_B 21 
ParlavTOPa_M_B BarclaTOPz_X_B 21 
ParlavTOPa_M_B BargraTOPz_M_B 21 
ParlavTOPa_M_B BeiindTOPz_M_B 21 
ParlavTOPa_M_B BradiaTOPz_X_B 21 
ParlavTOPa_M_B BrajapTOPz_X_B 21 
ParlavTOPa_M_B Brasp.TOPz_X_B 21 
ParlavTOPa_M_B BresubTOPz_M_B 21 
ParlavTOPa_M_B CaucreTOPz_M_B 21 
ParlavTOPa_M_B CausegTOPz_M_B 21 
ParlavTOPa_M_B Causp.TOPz_M_B 21 
ParlavTOPa_M_B DinshiTOPz_M_B 21 
ParlavTOPa_M_B ErylitTOPz_X_B 21 
ParlavTOPa_M_B GludiaTOPa_M_B 21 
ParlavTOPa_M_B GludiaTOPb_M_B 21 
ParlavTOPa_M_B GluoxyTOPz_M_B 21 
ParlavTOPa_M_B GluxylTOPz_X_B 21 
ParlavTOPa_M_B GrabetTOPz_X_B 21 
ParlavTOPa_M_B HirbalTOPz_M_B 21 
ParlavTOPa_M_B HypdenTOPz_X_B 21 
ParlavTOPa_M_B HypnepTOPz_M_B 21 
ParlavTOPa_M_B Hypsp.TOPz_X_B 21 
ParlavTOPa_M_B Jan.E1TOPz_M_B 21 
ParlavTOPa_M_B KetvulTOPz_X_B 21 
ParlavTOPa_M_B LibasiTOPz_X_B 21 
ParlavTOPa_M_B LibsolTOPz_X_B 21 
ParlavTOPa_M_B MagmagTOPz_M_B 21 
ParlavTOPa_M_B MarmarTOPz_M_B 21 
ParlavTOPa_M_B MetextTOPc_X_B 21 
ParlavTOPa_M_B MetnodTOPa_M_B 21 
ParlavTOPa_M_B MetpopTOPz_M_B 21 
ParlavTOPa_M_B MetradTOPz_M_B 21 
ParlavTOPa_M_B MetsilTOPz_M_B 21 
ParlavTOPa_M_B Metsp.TOPb_M_B 21 
ParlavTOPa_M_B MaerE1TOPz_X_B 21 
ParlavTOPa_M_B NithamTOPz_M_B 21 
ParlavTOPa_M_B NitwinTOPz_M_B 21 
ParlavTOPa_M_B NovaroTOPz_X_B 21 
ParlavTOPa_M_B Novsp.TOPz_X_B 21 
ParlavTOPa_M_B OlicarTOPz_X_B 21 
ParlavTOPa_M_B ParberTOPz_M_B 21 
ParlavTOPa_M_B PardenTOPz_M_B 21 
ParlavTOPb_M_B AchxylTOPb_X_B 21 
ParlavTOPb_M_B Aci.E1TOPa_M_B 21 
ParlavTOPb_M_B Aci.E1TOPb_M_B 21 
ParlavTOPb_M_B Aci.E1TOPd_M_B 21 
ParlavTOPb_M_B AlidenTOPa_X_B 21 
ParlavTOPb_M_B AroaroTOPb_M_B 21 
ParlavTOPb_M_B BorpetTOPa_M_B 21 
ParlavTOPb_M_B BorpetTOPb_M_B 21 
ParlavTOPb_M_B BorpetTOPc_M_B 21 
ParlavTOPb_M_B BurxenTOPb_M_B 21 
ParlavTOPb_M_B DelaciTOPa_M_B 21 
ParlavTOPb_M_B DiczeaTOPb_X_B 21 
ParlavTOPb_M_B HerarsTOPb_X_B 21 
ParlavTOPb_M_B MpetE1TOPa_M_B 21 
ParlavTOPb_M_B NiteutTOPa_X_B 21 
PasmulTOPa_X_B ActpleTOPa_X_B 21 
PasmulTOPa_X_B ActsucTOPa_M_B 21 
PasmulTOPa_X_B AggactTOPa_X_B 21 
PasmulTOPa_X_B AggaphTOPa_X_B 21 
PasmulTOPa_X_B GalanaTOPc_X_B 21 
PasmulTOPa_X_B HaeducTOPc_X_B 21 
PasmulTOPa_X_B HaeinfTOPa_X_B 21 
PasmulTOPa_X_B HparE1TOPa_M_B 21 
PasmulTOPa_X_B HaeparTOPa_X_B 21 
PasmulTOPa_X_B HissomTOPc_X_B 21 
PasmulTOPa_X_B MansucTOPb_M_B 21 
PasmulTOPb_X_B AcalE1TOPb_X_B 21 
PasmulTOPb_X_B AferE1TOPa_M_B 21 
PasmulTOPb_X_B AferE3TOPc_X_B 21 
PasmulTOPb_X_B EdwictTOPb_X_B 21 
PasmulTOPb_X_B ErwcarTOPa_X_B 21 
PasmulTOPb_X_B Erwsp.TOPb_X_B 21 
PasmulTOPb_X_B GalanaTOPa_X_B 21 
PasmulTOPb_X_B HaeducTOPb_X_B 21 
PasmulTOPb_X_B HaeparTOPb_X_B 21 
PasmulTOPb_X_B HaleloTOPb_X_B 21 
PasmulTOPb_X_B HalneaTOPa_X_B 21 
PasmulTOPb_X_B HissomTOPb_X_B 21 
PasmulTOPb_X_B Magsp.TOPa_X_B 21 
PasmulTOPb_X_B PananaTOPc_X_B 21 
PasmulTOPc_X_B AcibauTOPz_X_B 21 
PasmulTOPc_X_B AcibayTOPz_X_B 21 
PasmulTOPc_X_B AcicalTOPz_X_B 21 
PasmulTOPc_X_B AcioleTOPz_X_B 21 
PasmulTOPc_X_B ActpleTOPb_X_B 21 
PasmulTOPc_X_B ActsucTOPb_M_B 21 
PasmulTOPc_X_B AerhydTOPa_X_B 21 
PasmulTOPc_X_B AersalTOPb_M_B 21 
PasmulTOPc_X_B AerverTOPa_X_B 21 
PasmulTOPc_X_B AggactTOPb_X_B 21 
PasmulTOPc_X_B AggaphTOPb_X_B 21 
PasmulTOPc_X_B AlcborTOPz_M_B 21 
PasmulTOPc_X_B AlisalTOPa_P_B 21 
PasmulTOPc_X_B Altsp.TOPz_X_B 21 
PasmulTOPc_X_B AzovinTOPb_M_B 21 
PasmulTOPc_X_B CeljapTOPz_M_B 21 
PasmulTOPc_X_B ChrsalTOPa_M_B 21 
PasmulTOPc_X_B ColpsyTOPa_P_B 21 
PasmulTOPc_X_B FerbalTOPa_M_B 21 
PasmulTOPc_X_B GalanaTOPb_X_B 21 
PasmulTOPc_X_B GlanitTOPb_X_B 21 
PasmulTOPc_X_B Glasp.TOPa_X_B 21 
PasmulTOPc_X_B HaeducTOPa_X_B 21 
PasmulTOPc_X_B HaeinfTOPb_X_B 21 
PasmulTOPc_X_B HparE1TOPb_M_B 21 
PasmulTOPc_X_B HaeparTOPc_X_B 21 
PasmulTOPc_X_B HahcheTOPz_M_B 21 
PasmulTOPc_X_B HaleloTOPa_X_B 21 
PasmulTOPc_X_B HamdefTOPz_X_B 21 
PasmulTOPc_X_B HissomTOPa_X_B 21 
PasmulTOPc_X_B IdiloiTOPz_M_B 21 
PasmulTOPc_X_B MansucTOPa_M_B 21 
PasmulTOPc_X_B MaradhTOPb_X_B 21 
PasmulTOPc_X_B MaraquTOPa_M_B 21 
PasmulTOPc_X_B MarmedTOPa_X_B 21 
PasmulTOPc_X_B MarposTOPb_X_B 21 
PasmulTOPc_X_B Mar.E1TOPb_X_B 21 
PasmulTOPc_X_B MorendTOPz_X_B 21 
PasmulTOPc_X_B Ocesp.TOPb_X_B 21 
PeccarTOPa_X_B CroturTOPb_X_B 21 
PeccarTOPa_X_B DicdadTOPb_M_B 21 
PeccarTOPa_X_B DiczeaTOPc_X_B 21 
PeccarTOPa_X_B EdwictTOPa_X_B 21 
PeccarTOPa_X_B EdwtarTOPb_X_B 21 
PeccarTOPa_X_B EntligTOPa_X_B 21 
PeccarTOPa_X_B Ent.E1TOPb_X_B 21 
PeccarTOPa_X_B ErwamyTOPa_X_B 21 
PeccarTOPa_X_B ErwbilTOPa_M_B 21 
PeccarTOPa_X_B ErwcarTOPb_X_B 21 
PeccarTOPa_X_B ErwpyrTOPb_M_B 21 
PeccarTOPa_X_B Erwsp.TOPc_X_B 21 
PeccarTOPa_X_B ErwtasTOPa_M_B 21 
PeccarTOPa_X_B PananaTOPa_X_B 21 
PeccarTOPa_X_B Pansp.TOPb_X_B 21 
PeccarTOPa_X_B PanvagTOPa_X_B 21 
PeccarTOPb_X_B CroturTOPa_X_B 21 
PeccarTOPb_X_B DicdadTOPa_M_B 21 
PeccarTOPb_X_B DiczeaTOPa_X_B 21 
PeccarTOPb_X_B EdwictTOPc_X_B 21 
PeccarTOPb_X_B EdwtarTOPa_X_B 21 
PeccarTOPb_X_B EntligTOPb_X_B 21 
PeccarTOPb_X_B Ent.E1TOPa_X_B 21 
PeccarTOPb_X_B ErwamyTOPb_X_B 21 
PeccarTOPb_X_B ErwbilTOPb_M_B 21 
PeccarTOPb_X_B ErwcarTOPc_X_B 21 
PeccarTOPb_X_B ErwpyrTOPa_M_B 21 
PeccarTOPb_X_B Erwsp.TOPa_X_B 21 
PeccarTOPb_X_B ErwtasTOPb_M_B 21 
PeccarTOPb_X_B PananaTOPb_X_B 21 
PeccarTOPb_X_B Pansp.TOPa_X_B 21 
PeccarTOPb_X_B PanvagTOPb_X_B 21 
PecwasTOPa_M_B AcalE1TOPb_X_B 21 
PecwasTOPa_M_B AferE1TOPa_M_B 21 
PecwasTOPa_M_B AferE3TOPc_X_B 21 
PecwasTOPa_M_B EdwictTOPb_X_B 21 
PecwasTOPa_M_B ErwcarTOPa_X_B 21 
PecwasTOPa_M_B Erwsp.TOPb_X_B 21 
PecwasTOPa_M_B GalanaTOPa_X_B 21 
PecwasTOPa_M_B HaeducTOPb_X_B 21 
PecwasTOPa_M_B HaeparTOPb_X_B 21 
PecwasTOPa_M_B HaleloTOPb_X_B 21 
PecwasTOPa_M_B HalneaTOPa_X_B 21 
PecwasTOPa_M_B HissomTOPb_X_B 21 
PecwasTOPa_M_B Magsp.TOPa_X_B 21 
PecwasTOPa_M_B PananaTOPc_X_B 21 
PecwasTOPa_M_B PasmulTOPb_X_B 21 
PecwasTOPb_M_B AchxylTOPb_X_B 21 
PecwasTOPb_M_B Aci.E1TOPa_M_B 21 
PecwasTOPb_M_B Aci.E1TOPb_M_B 21 
PecwasTOPb_M_B Aci.E1TOPd_M_B 21 
PecwasTOPb_M_B AlidenTOPa_X_B 21 
PecwasTOPb_M_B AroaroTOPb_M_B 21 
PecwasTOPb_M_B BorpetTOPa_M_B 21 
PecwasTOPb_M_B BorpetTOPb_M_B 21 
PecwasTOPb_M_B BorpetTOPc_M_B 21 
PecwasTOPb_M_B BurxenTOPb_M_B 21 
PecwasTOPb_M_B DelaciTOPa_M_B 21 
PecwasTOPb_M_B DiczeaTOPb_X_B 21 
PecwasTOPb_M_B HerarsTOPb_X_B 21 
PecwasTOPb_M_B MpetE1TOPa_M_B 21 
PecwasTOPb_M_B NiteutTOPa_X_B 21 
PecwasTOPb_M_B ParlavTOPb_M_B 21 
PecwasTOPc_M_B CroturTOPa_X_B 21 
PecwasTOPc_M_B DicdadTOPa_M_B 21 
PecwasTOPc_M_B DiczeaTOPa_X_B 21 
PecwasTOPc_M_B EdwictTOPc_X_B 21 
PecwasTOPc_M_B EdwtarTOPa_X_B 21 
PecwasTOPc_M_B EntligTOPb_X_B 21 
PecwasTOPc_M_B Ent.E1TOPa_X_B 21 
PecwasTOPc_M_B ErwamyTOPb_X_B 21 
PecwasTOPc_M_B ErwbilTOPb_M_B 21 
PecwasTOPc_M_B ErwcarTOPc_X_B 21 
PecwasTOPc_M_B ErwpyrTOPa_M_B 21 
PecwasTOPc_M_B Erwsp.TOPa_X_B 21 
PecwasTOPc_M_B ErwtasTOPb_M_B 21 
PecwasTOPc_M_B PananaTOPb_X_B 21 
PecwasTOPc_M_B Pansp.TOPa_X_B 21 
PecwasTOPc_M_B PanvagTOPb_X_B 21 
PecwasTOPc_M_B PeccarTOPb_X_B 21 
PecwasTOPd_M_B CroturTOPb_X_B 21 
PecwasTOPd_M_B DicdadTOPb_M_B 21 
PecwasTOPd_M_B DiczeaTOPc_X_B 21 
PecwasTOPd_M_B EdwictTOPa_X_B 21 
PecwasTOPd_M_B EdwtarTOPb_X_B 21 
PecwasTOPd_M_B EntligTOPa_X_B 21 
PecwasTOPd_M_B Ent.E1TOPb_X_B 21 
PecwasTOPd_M_B ErwamyTOPa_X_B 21 
PecwasTOPd_M_B ErwbilTOPa_M_B 21 
PecwasTOPd_M_B ErwcarTOPb_X_B 21 
PecwasTOPd_M_B ErwpyrTOPb_M_B 21 
PecwasTOPd_M_B Erwsp.TOPc_X_B 21 
PecwasTOPd_M_B ErwtasTOPa_M_B 21 
PecwasTOPd_M_B PananaTOPa_X_B 21 
PecwasTOPd_M_B Pansp.TOPb_X_B 21 
PecwasTOPd_M_B PanvagTOPa_X_B 21 
PecwasTOPd_M_B PeccarTOPa_X_B 21 
PedclaTOPa_M_B Acisp.TOPb_X_B 21 
PedclaTOPa_M_B AkkmucTOPz_M_B 21 
PedclaTOPa_M_B AlishaTOPb_M_B 21 
PedclaTOPa_M_B AlishaTOPc_M_B 21 
PedclaTOPa_M_B AlkoreTOPc_M_B 21 
PedclaTOPa_M_B AnoflaTOPa_T_B 21 
PedclaTOPa_M_B AzooryTOPb_X_B 21 
PedclaTOPa_M_B BantE1TOPc_X_B 21 
PedclaTOPa_M_B BacantTOPc_X_B 21 
PedclaTOPa_M_B BaccelTOPc_M_B 21 
PedclaTOPa_M_B BaccoaTOPc_X_B 21 
PedclaTOPa_M_B BacfraTOPc_X_B 21 
PedclaTOPa_M_B BachalTOPa_M_B 21 
PedclaTOPa_M_B BachelTOPb_M_B 21 
PedclaTOPa_M_B BacmegTOPc_X_B 21 
PedclaTOPa_M_B BacmycTOPb_X_B 21 
PedclaTOPa_M_B BpseE1TOPc_M_B 21 
PedclaTOPa_M_B BacpseTOPb_M_B 21 
PedclaTOPa_M_B BacsalTOPb_M_B 21 
PedclaTOPa_M_B BacselTOPa_M_B 21 
PedclaTOPa_M_B BactheTOPa_M_B 21 
PedclaTOPa_M_B BactheTOPc_M_B 21 
PedclaTOPa_M_B BacweiTOPb_X_B 21 
PedclaTOPa_M_B BacxylTOPa_M_B 21 
PedclaTOPa_M_B BrebreTOPa_M_B 21 
PedclaTOPa_M_B Carsp.TOPc_X_B 21 
PedclaTOPa_M_B CloaceTOPa_X_B 21 
PedclaTOPa_M_B Clocf.TOPb_M_B 21 
PedclaTOPa_M_B Clocf.TOPd_M_B 21 
PedclaTOPa_M_B ClodifTOPa_X_B 21 
PedclaTOPa_M_B ClodifTOPb_X_B 21 
PedclaTOPa_M_B ClodifTOPe_X_B 21 
PedclaTOPa_M_B ClosacTOPc_M_B 21 
PedclaTOPa_M_B ConwoeTOPz_M_B 21 
PedclaTOPa_M_B CopcatTOPb_M_B 21 
PedclaTOPa_M_B CopproTOPz_T_B 21 
PedclaTOPa_M_B Copsp.TOPa_M_B 21 
PedclaTOPa_M_B CorakaTOPz_M_B 21 
PedclaTOPa_M_B DesaceTOPa_M_B 21 
PedclaTOPa_M_B DesbacTOPb_M_B 21 
PedclaTOPa_M_B DesdesTOPb_M_B 21 
PedclaTOPa_M_B DeshafTOPa_M_B 21 
PedclaTOPa_M_B DeskuzTOPb_X_B 21 
PedclaTOPa_M_B DesoriTOPb_X_B 21 
PedclaTOPa_M_B DesproTOPz_M_B 21 
