nom_prot regne type milieu
AT1G05780_107_residues_endo._reticulum m 780 l 
AT5G62627_82_residues_endo._reticulum m 627 l 
AT5G63250_133_residues_endo._reticulum m 250 l 
AT2G27145_80_residues_endo._reticulum m 145 l 
AT3G11530_114_residues_endo._reticulum m 530 l 
AT5G42223_85_residues_endo._reticulum m 223 l 
AT2G15325_122_residues_endo._reticulum m 325 l 
AT5G44580_99_residues_endo._reticulum m 580 l 
AT2G32788_65_residues_endo._reticulum m 788 l 
AT1G69818_74_residues_endo._reticulum m 818 l 
AT2G03913_74_residues_endo._reticulum m 913 l 
AT2G19690_149_residues_endo._reticulum m 690 l 
AT5G24316_126_residues_endo._reticulum m 316 l 
AT3G29780_118_residues_endo._reticulum m 780 l 
AT5G36657_100_residues_endo._reticulum m 657 l 
AT1G60985_96_residues_endo._reticulum m 985 l 
AT5G15725_96_residues_endo._reticulum m 725 l 
AT4G40011_69_residues_endo._reticulum m 011 l 
AT3G25265_82_residues_endo._reticulum m 265 l 
AT2G22860_88_residues_endo._reticulum m 860 l 
AT5G65880_63_residues_endo._reticulum m 880 l 
AT5G03345_105_residues_endo._reticulum m 345 l 
AT2G02140_74_residues_endo._reticulum m 140 l 
AT5G61605_83_residues_endo._reticulum m 605 l 
AT2G02147_81_residues_endo._reticulum m 147 l 
AT1G05835_128_residues_endo._reticulum m 835 l 
AT4G28088_78_residues_endo._reticulum m 088 l 
AT5G62065_121_residues_endo._reticulum m 065 l 
AT5G05960_117_residues_endo._reticulum m 960 l 
AT5G12060_151_residues_endo._reticulum m 060 l 
AT4G09030_128_residues_endo._reticulum m 030 l 
AT2G39851_120_residues_endo._reticulum m 851 l 
AT1G28250_103_residues_endo._reticulum m 250 l 
AT5G18150_77_residues_endo._reticulum m 150 l 
AT4G14785_96_residues_endo._reticulum m 785 l 
AT5G45469_73_residues_endo._reticulum m 469 l 
AT3G07568_69_residues_endo._reticulum m 568 l 
AT1G65510_81_residues_endo._reticulum m 510 l 
AT2G22121_79_residues_endo._reticulum m 121 l 
AT2G31090_76_residues_endo._reticulum m 090 l 
AT5G46874_80_residues_endo._reticulum m 874 l 
AT1G06225_84_residues_endo._reticulum m 225 l 
AT1G43665_124_residues_endo._reticulum m 665 l 
AT3G01700_137_residues_endo._reticulum m 700 l 
AT5G15265_84_residues_endo._reticulum m 265 l 
AT5G64770_80_residues_endo._reticulum m 770 l 
AT3G24250_138_residues_endo._reticulum m 250 l 
AT5G36350_119_residues_endo._reticulum m 350 l 
AT2G05520_146_residues_endo._reticulum m 520 l 
AT5G62623_89_residues_endo._reticulum m 623 l 
AT4G13955_95_residues_endo._reticulum m 955 l 
AT5G26848_83_residues_endo._reticulum m 848 l 
AT3G27831_78_residues_endo._reticulum m 831 l 
AT2G41225_68_residues_endo._reticulum m 225 l 
AT5G44572_94_residues_endo._reticulum m 572 l 
AT5G09480_145_residues_endo._reticulum m 480 l 
AT3G04943_82_residues_endo._reticulum m 943 l 
AT1G59833_85_residues_endo._reticulum m 833 l 
AT4G17215_151_residues_endo._reticulum m 215 l 
AT5G22280_137_residues_endo._reticulum m 280 l 
AT1G25425_97_residues_endo._reticulum m 425 l 
AT1G24060_123_residues_endo._reticulum m 060 l 
AT2G23148_144_residues_endo._reticulum m 148 l 
AT1G56553_85_residues_endo._reticulum m 553 l 
AT5G43185_84_residues_endo._reticulum m 185 l 
AT4G29030_116_residues_endo._reticulum m 030 l 
AT2G39540_88_residues_endo._reticulum m 540 l 
AT5G43513_92_residues_endo._reticulum m 513 l 
AT3G21351_73_residues_endo._reticulum m 351 l 
AT1G13607_73_residues_endo._reticulum m 607 l 
AT5G36370_119_residues_endo._reticulum m 370 l 
AT5G60964_113_residues_endo._reticulum m 964 l 
AT3G45093_81_residues_endo._reticulum m 093 l 
AT5G26717_82_residues_endo._reticulum m 717 l 
AT3G26870_131_residues_endo._reticulum m 870 l 
AT1G67775_87_residues_endo._reticulum m 775 l 
AT5G03120_77_residues_endo._reticulum m 120 l 
AT5G35300_103_residues_endo._reticulum m 300 l 
AT5G34828_92_residues_endo._reticulum m 828 l 
AT3G05870_88_residues_endo._reticulum m 870 l 
AT3G23167_78_residues_endo._reticulum m 167 l 
AT4G08875_94_residues_endo._reticulum m 875 l 
AT1G60987_98_residues_endo._reticulum m 987 l 
AT3G51325_91_residues_endo._reticulum m 325 l 
AT4G37810_129_residues_endo._reticulum m 810 l 
AT2G42885_80_residues_endo._reticulum m 885 l 
AT2G27250_97_residues_endo._reticulum m 250 l 
AT4G13235_92_residues_endo._reticulum m 235 l 
AT5G47075_76_residues_endo._reticulum m 075 l 
AT4G12970_103_residues_endo._reticulum m 970 l 
AT1G23145_98_residues_endo._reticulum m 145 l 
AT5G60650_148_residues_endo._reticulum m 650 l 
AT1G36380_85_residues_endo._reticulum m 380 l 
AT4G15460_149_residues_endo._reticulum m 460 l 
AT5G27238_136_residues_endo._reticulum m 238 l 
AT3G01960_139_residues_endo._reticulum m 960 l 
NA NA NA NA 
AT5G61660_135_residues_endo._reticulum m 660 l 
